link,category,title,abstract,keywords,ccs_concepts,author_names,affiliations,author_countries
https://iclr.cc/virtual/2023/poster/11203,Fairness & Bias,That Label's got Style: Handling Label Style Bias for Uncertain Image Segmentation,"Segmentation uncertainty models predict a distribution over plausible segmentations for a given input, which they learn from the annotator variation in the training set. However, in practice these annotations can differ systematically in the way they are generated, for example through the use of different labeling tools. This results in datasets that contain both data variability and differing label styles. In this paper, we demonstrate that applying state-of-the-art segmentation uncertainty models on such datasets can lead to model bias caused by the different label styles. We present an updated modelling objective conditioning on labeling style for aleatoric uncertainty estimation, and modify two state-of-the-art-architectures for segmentation uncertainty accordingly. We show with extensive experiments that this method reduces label style bias, while improving segmentation performance, increasing the applicability of segmentation uncertainty models in the wild. We curate two datasets, with annotations in different label styles, which we will make publicly available along with our code upon publication.","['Deep Learning and representational learning', 'uncertainty quantification', 'segmentation']",[],"['Kilian Zepf', 'Eike Petersen', 'Jes Frellsen', 'Aasa Feragen']","['Technical University of Denmark', 'Technical University of Denmark', 'Technical University of Denmark', 'Technical University of Denmark']",[]
https://iclr.cc/virtual/2023/poster/10935,Fairness & Bias,Is Forgetting Less a Good Inductive Bias for Forward Transfer?,"One of the main motivations of studying continual learning is that the problem setting allows a model to accrue knowledge from past tasks to learn new tasks more efficiently. However, recent studies suggest that the key metric that continual learning algorithms optimize, reduction in catastrophic forgetting, does not correlate well with the forward transfer of knowledge. We believe that the conclusion previous works reached is due to the way they measure forward transfer. We argue that the measure of forward transfer to a task should not be affected by the restrictions placed on the continual learner in order to preserve knowledge of previous tasks. Instead, forward transfer should be measured by how easy it is to learn a new task given a set of representations produced by continual learning on previous tasks. Under this notion of forward transfer, we evaluate different continual learning algorithms on a variety of image classification benchmarks. Our results indicate that less forgetful representations lead to a better forward transfer suggesting a strong correlation between retaining past information and learning efficiency on new tasks. Further, we found less forgetful representations to be more diverse and discriminative compared to their forgetful counterparts.","['Deep Learning and representational learning', 'transfer learning', 'continual learning']",[],"['Jiefeng Chen', 'Timothy Nguyen', 'Dilan Gorur', 'Arslan Chaudhry']","['Amazon', 'Google', 'DeepMind', 'DeepMind']",[]
https://iclr.cc/virtual/2023/poster/11305,Fairness & Bias,Long-Tailed Partial Label Learning via Dynamic Rebalancing,"Real-world data usually couples the label ambiguity and heavy imbalance, challenging the algorithmic robustness of partial label learning (PLL) and long-tailed learning (LT). The straightforward combination of LT and PLL, i.e., LT-PLL, suffers from a fundamental dilemma: LT methods build upon a given class distribution that is unavailable in PLL, and the performance of PLL is severely influenced in long-tailed context. We show that even with the auxiliary of an oracle class prior, the state-of-the-art methods underperform due to an adverse fact that the constant rebalancing in LT is harsh to the label disambiguation in PLL. To overcome this challenge, we thus propose a dynamic rebalancing method, termed as RECORDS, without assuming any prior knowledge about the class distribution. Based on a parametric decomposition of the biased output, our method constructs a dynamic adjustment that is benign to the label disambiguation process and theoretically converges to the oracle class prior. Extensive experiments on three benchmark datasets demonstrate the significant gain of RECORDS compared with a range of baselines. The code is publicly available.","['Deep Learning and representational learning', 'long-tailed learning', 'partial label learning']",[],"['Feng Hong', 'Jiangchao Yao', 'Zhihan Zhou', 'Ya Zhang', 'Yanfeng Wang']","['Shanghai Jiao Tong University', 'Shanghai Jiaotong University', 'Shanghai Jiaotong University', 'Shanghai Jiao Tong University', 'Shanghai Jiao Tong University']",[]
https://iclr.cc/virtual/2023/poster/11435,Fairness & Bias,PerFedMask: Personalized Federated Learning with Optimized Masking Vectors,"Recently, various personalized federated learning (FL) algorithms have been proposed to tackle data heterogeneity. To mitigate device heterogeneity, a common approach is to use masking.  In this paper, we first show that using random masking can lead to a bias in the obtained solution of the learning model. To this end, we propose a personalized FL algorithm with optimized masking vectors called PerFedMask. In particular, PerFedMask facilitates each device to obtain its optimized masking vector based on its computational capability before training.  Fine-tuning is performed after training. PerFedMask is a generalization of a recently proposed personalized FL algorithm, FedBABU (Oh et al., 2022). PerFedMask can be combined with other FL algorithms including HeteroFL (Diao et al., 2021) and Split-Mix FL (Hong et al., 2022). Results based on CIFAR-10 and CIFAR-100 datasets show that the proposed PerFedMask algorithm provides a higher test accuracy after fine-tuning and lower average number of trainable parameters when compared with six existing state-of-the-art FL algorithms in the literature. The codes are available at https://github.com/MehdiSet/PerFedMask.","['Deep Learning and representational learning', 'Personalized Federated Learning', 'Computational capability', 'Masking vectors', 'Data heterogeneity']",[],"['Mehdi Setayesh', 'Xiaoxiao Li', 'Vincent W.S. Wong']","['University of British Columbia', 'University of British Columbia', 'University of British Columbia']",[]
https://iclr.cc/virtual/2023/poster/11315,Fairness & Bias,Imbalanced Semi-supervised Learning with Bias Adaptive Classifier,"Pseudo-labeling has proven to be a promising semi-supervised learning (SSL) paradigm. Existing pseudo-labeling methods commonly assume that the class distributions of training data are balanced. However, such an assumption is far from realistic scenarios and thus severely limits the performance of current pseudo-labeling methods under the context of class-imbalance. To alleviate this problem, we design a bias adaptive classifier that targets the imbalanced SSL setups. The core idea is to automatically assimilate the training bias caused by class imbalance via the bias adaptive classifier, which is composed of a novel bias attractor and the original linear classifier. The bias attractor is designed as a light-weight residual network and learned through a bi-level learning framework, which enables the bias adaptive classifier to fit imbalanced training data, while the linear classifier can provide unbiased label prediction for each class. We conduct extensive experiments under various imbalanced semi-supervised setups, and the results demonstrate that our method can be applied to different pseudo-labeling models and is superior to current state-of-the-art methods.","['Deep Learning and representational learning', 'semi-supervised learning', 'weakly-supervised learning']",[],"['Renzhen Wang', 'Xixi Jia', 'Quanziang Wang', 'Yichen Wu', 'Deyu Meng']","[""Xi'an Jiaotong University"", 'Xidian University', ""Xi'an Jiaotong University"", 'City University of Hong Kong', '']",[]
https://iclr.cc/virtual/2023/poster/10869,Fairness & Bias,Equal Improvability: A New Fairness Notion Considering the Long-term Impact,"Devising a fair classifier that does not discriminate against different groups is an important problem in machine learning. Although researchers have proposed various ways of defining group fairness, most of them only focused on the immediate fairness, ignoring the long-term impact of a fair classifier under the dynamic scenario where each individual can improve its feature over time. Such dynamic scenarios happen in real world, e.g., college admission and credit loaning, where each rejected sample makes effort to change its features to get accepted afterwards. In this dynamic setting, the long-term fairness should equalize the samples’ feature distribution across different groups after the rejected samples make some effort to improve. In order to promote long-term fairness, we propose a new fairness notion called Equal Improvability (EI), which equalizes the potential acceptance rate of the rejected samples across different groups assuming a bounded level of effort will be spent by each rejected sample. We analyze the properties of EI and its connections with existing fairness notions. To find a classifier that satisfies the EI requirement, we propose and study three different approaches that solve EI regularized optimization problems. Through experiments on both synthetic and real datasets, we demonstrate that the proposed EI-regularized algorithms encourage us to find a fair classifier in terms of EI. Finally, we provide experimental results on dynamic scenarios which highlight the advantages of our EI metric in achieving the long-term fairness. Codes are available in anonymous GitHub repository.","['Social Aspects of Machine Learning', 'machine learning', 'Fairness and Bias in Artificial Intelligence']",[],"['Ozgur Guldogan', 'Yuchen Zeng', 'Jy-yong Sohn', 'Ramtin Pedarsani', 'Kangwook Lee']","['University of California, Santa Barbara', 'University of Wisconsin, Madison', 'Yonsei University', 'UC Santa Barbara', 'University of Wisconsin, Madison']",[]
https://iclr.cc/virtual/2023/poster/11069,Fairness & Bias,Hyperparameter Optimization through Neural Network Partitioning,"Well-tuned hyperparameters are crucial for obtaining good generalization behavior in neural networks. They can enforce appropriate inductive biases, regularize the model and improve performance --- especially in the presence of limited data. In this work, we propose a simple and efficient way for optimizing hyperparameters inspired by the marginal likelihood, an optimization objective that requires no validation data. Our method partitions the training data and a neural network model into $K$ data shards and parameter partitions, respectively. Each partition is associated with and optimized only on specific data shards. Combining these partitions into subnetworks allows us to define the ""out-of-training-sample"" loss of a subnetwork, i.e., the loss on data shards unseen by the subnetwork, as the objective for hyperparameter optimization. We demonstrate that we can apply this objective to optimize a variety of different hyperparameters in a single training run while being significantly computationally cheaper than alternative methods aiming to optimize the marginal likelihood for neural networks. Lastly, we also focus on optimizing hyperparameters in federated learning, where retraining and cross-validation are particularly challenging.","['Deep Learning and representational learning', 'data-augmentation', 'marginal likelihood', 'hyperparameter optimization', 'invariances', 'federated learning']",[],"['Bruno Kacper Mlodozeniec', 'Matthias Reisser', 'Christos Louizos']","['University of Cambridge', 'Qualcomm Inc, QualComm', 'Qualcomm Inc, QualComm']",[]
https://iclr.cc/virtual/2023/poster/12161,Fairness & Bias,Mind the Gap: Offline Policy Optimization for Imperfect Rewards,"Reward function is essential in reinforcement learning (RL), serving as the guiding signal to incentivize agents to solve given tasks, however, is also notoriously difficult to design. In many cases, only imperfect rewards are available, which inflicts substantial performance loss for RL agents. In this study, we propose a unified offline policy optimization approach, \textit{RGM (Reward Gap Minimization)}, which can smartly handle diverse types of imperfect rewards. RGM is formulated as a bi-level optimization problem: the upper layer optimizes a reward correction term that performs visitation distribution matching w.r.t. some expert data; the lower layer solves a pessimistic RL problem with the corrected rewards. By exploiting the duality of the lower layer, we derive a tractable algorithm that enables sampled-based learning without any online interactions.  Comprehensive experiments demonstrate that RGM achieves superior performance to existing methods under diverse settings of imperfect rewards. Further, RGM can effectively correct wrong or inconsistent rewards against expert preference and retrieve useful information from biased rewards. Code is available at https://github.com/Facebear-ljx/RGM.","['Reinforcement Learning', 'offline policy optimization', 'reward gap', 'imperfect rewards']",[],"['Jianxiong Li', 'Xiao Hu', 'Haoran Xu', 'Jingjing Liu', 'Xianyuan Zhan', 'Qing-Shan Jia', 'Ya-Qin Zhang']","['Tsinghua University, Tsinghua University', 'Tsinghua University, Tsinghua University', 'University of Texas at Austin', 'Tsinghua University', 'Tsinghua University, Tsinghua University', 'Tsinghua University, Tsinghua University', 'AIR, Tsinghua University']",[]
https://iclr.cc/virtual/2023/poster/10749,Fairness & Bias,CASR: Generating Complex Sequences with Autoregressive Self-Boost Refinement,"There are sequence generation tasks where the best order to generate the target sequence is not left-to-right. For example, an answer to the Sudoku game, a structured code like s-expression, and even a logical natural language answer where the analysis may be generated after the decision. We define the target sequences of those tasks as complex sequences. Obviously, a complex sequence should be constructed with multiple logical steps, and has dependencies among each part of itself (e.g. decisions depend on analyses). It's a great challenge for the classic left-to-right autoregressive generation system to generate complex sequences. Current approaches improve one-pass left-to-right generation on NLG tasks by generating different heuristic intermediate sequences in multiple stages. However, for complex sequences, the heuristic rules to break down them may hurt performance, and increase additional exposure bias. To tackle these challenges, we propose a PLM-friendly autoregressive self-boost refinement framework, CASR. When training, CASR inputs the predictions generated by the model itself at the previous refinement step (instead of those produced by heuristic rules). To find an optimal design, we also discuss model architecture, parameter efficiency and initialization strategy. By evaluating CASR on Sudoku, WebQSP, MTOP and KVRET through controlled experiments and empirical studies, we find that CASR produces high-quality outputs. CASR also improves Accuracy on Sudoku (70.93% --> 97.28%) and achieves state-of-the-art performance on KVRET with Micro F1 score (67.88% --> 70.00%).","['Generative models', 'autoregressive generation', 'complex answers', 'self-boost refinement']",[],"['Hongwei Han', 'Mengyu Zhou', 'Shi Han', 'Xiu Li', 'Dongmei Zhang']","['Tsinghua University, Tsinghua University', 'Microsoft Research', 'Microsoft Research Asia', 'Tsinghua University', 'Microsoft']",[]
https://iclr.cc/virtual/2023/poster/12255,Fairness & Bias,Bias Propagation in Federated Learning,"We show that participating in federated learning can be detrimental to group fairness. In fact, the bias of a few parties against under-represented groups (identified by sensitive attributes such as gender or race) can propagate through the network to all the parties in the network. We analyze and explain bias propagation in federated learning on naturally partitioned real-world datasets. Our analysis reveals that biased parties unintentionally yet stealthily encode their bias in a small number of model parameters, and throughout the training, they steadily increase the dependence of the global model on sensitive attributes. What is important to highlight is that the experienced bias in federated learning is higher than what parties would otherwise encounter in centralized training with a model trained on the union of all their data. This indicates that the bias is due to the algorithm. Our work calls for auditing group fairness in federated learning and designing learning algorithms that are robust to bias propagation.","['Algorithmic Bias', 'fairness', 'federated learning']",[],"['Hongyan Chang', 'Reza Shokri']","['National University of Singapore', 'National University of Singapore']",[]
https://iclr.cc/virtual/2023/poster/10687,Fairness & Bias,Human-Guided Fair Classification for Natural Language Processing,"Text classifiers have promising applications in high-stake tasks such as resume screening and content moderation. These classifiers must be fair and avoid discriminatory decisions by being invariant to perturbations of sensitive attributes such as gender or ethnicity. However, there is a gap between human intuition about these perturbations and the formal similarity specifications capturing them. While existing research has started to address this gap, current methods are based on hardcoded word replacements, resulting in specifications with limited expressivity or ones that fail to fully align with human intuition (e.g., in cases of asymmetric counterfactuals). This work proposes novel methods for bridging this gap by discovering expressive and intuitive individual fairness specifications. We show how to leverage unsupervised style transfer and GPT-3's zero-shot capabilities to automatically generate expressive candidate pairs of semantically similar sentences that differ along sensitive attributes. We then validate the generated pairs via an extensive crowdsourcing study, which confirms that a lot of these pairs align with human intuition about fairness in the context of toxicity classification. Finally, we show how limited amounts of human feedback can be leveraged to learn a similarity specification that can be used to train downstream fairness-aware models.","['Social Aspects of Machine Learning', 'Human Evaluation', 'Individual Fairness', 'style transfer', 'nlp', 'crowdsourcing']",[],"['Florian E. Dorner', 'Momchil Peychev', 'Nikola Konstantinov', 'Naman Goel', 'Elliott Ash', 'Martin Vechev']","['Max Planck Institute for Intelligent Systems, Max-Planck Institute', 'ETH Zurich', 'INSAIT, Sofia University', 'University of Oxford', 'Swiss Federal Institute of Technology', 'Swiss Federal Institute of Technology']",[]
https://iclr.cc/virtual/2023/poster/11396,Fairness & Bias,Graph Neural Network-Inspired Kernels for Gaussian Processes in Semi-Supervised Learning,"Gaussian processes (GPs) are an attractive class of machine learning models because of their simplicity and flexibility as building blocks of more complex Bayesian models. Meanwhile, graph neural networks (GNNs) emerged recently as a promising class of models for graph-structured data in semi-supervised learning and beyond. Their competitive performance is often attributed to a proper capturing of the graph inductive bias. In this work, we introduce this inductive bias into GPs to improve their predictive performance for graph-structured data. We show that a prominent example of GNNs, the graph convolutional network, is equivalent to some GP when its layers are infinitely wide; and we analyze the kernel universality and the limiting behavior in depth. We further present a programmable procedure to compose covariance kernels inspired by this equivalence and derive example kernels corresponding to several interesting members of the GNN family. We also propose a computationally efficient approximation of the covariance matrix for scalable posterior inference with large-scale data. We demonstrate that these graph-based kernels lead to competitive classification and regression performance, as well as advantages in computation time, compared with the respective GNNs.","['Probabilistic Methods', 'semi-supervised learning', 'graph neural network', 'gaussian process']",[],"['Zehao Niu', 'Mihai Anitescu', 'Jie Chen']","['University of Chicago', 'University of Chicago', 'International Business Machines']",[]
https://iclr.cc/virtual/2023/poster/11504,Fairness & Bias,Part-Based Models Improve Adversarial Robustness,"We show that combining human prior knowledge with end-to-end learning can improve the robustness of deep neural networks by introducing a part-based model for object classification. We believe that the richer form of annotation helps guide neural networks to learn more robust features without requiring more samples or larger models. Our model combines a part segmentation model with a tiny classifier and is trained end-to-end to simultaneously segment objects into parts and then classify the segmented object. Empirically, our part-based models achieve both higher accuracy and higher adversarial robustness than a ResNet-50 baseline on all three datasets. For instance, the clean accuracy of our part models is up to 15 percentage points higher than the baseline's, given the same level of robustness. Our experiments indicate that these models also reduce texture bias and yield better robustness against common corruptions and spurious correlations. The code is publicly available at https://github.com/chawins/adv-part-model.","['Deep Learning and representational learning', 'computer vision', 'adversarial examples', 'part-based model', 'adversarial robustness']",[],"['Chawin Sitawarin', 'Kornrapat Pongmala', 'Yizheng Chen', 'Nicholas Carlini', 'David Wagner']","['University of California Berkeley', 'University of California, Berkeley', 'University of California, Berkeley', 'Google', 'University of California Berkeley']",[]
https://iclr.cc/virtual/2023/poster/12000,Fairness & Bias,Truthful Self-Play,"We present a general framework for evolutionary learning to emergent unbiased state representation without any supervision. Evolutionary frameworks such as self-play converge to bad local optima in case of multi-agent reinforcement learning in non-cooperative partially observable environments with communication due to information asymmetry.  Our proposed framework is a simple modification of self-play inspired by mechanism design, also known as {\em reverse game theory}, to elicit truthful signals and make the agents cooperative. The key idea is to add imaginary rewards using the peer prediction method, i.e., a mechanism for evaluating the validity of information exchanged between agents in a decentralized environment. Numerical experiments with predator prey, traffic junction and StarCraft tasks demonstrate that the state-of-the-art performance of our framework.","['Reinforcement Learning', 'Imaginary Rewards', 'Comm-POSG']",[],['Shohei Ohsawa'],"['Daisy, inc.']",[]
https://iclr.cc/virtual/2023/poster/11500,Fairness & Bias,Matching receptor to odorant with protein language and graph neural networks,"Odor perception in mammals is triggered by interactions between volatile organic compounds and a subset of hundreds of proteins called olfactory receptors (ORs). Molecules activate these receptors in a complex combinatorial coding allowing mammals to discriminate a vast number of chemical stimuli. Recently, ORs have gained attention as new therapeutic targets following the discovery of their involvement in other physiological processes and diseases. To date, predicting molecule-induced activation for ORs is highly challenging since $43\%$ of ORs have no identified active compound. In this work, we combine [CLS] token from protBERT with a molecular graph and propose a tailored GNN architecture incorporating inductive biases from the protein-molecule binding. We abstract the biological process of protein-molecule activation as the injection of a molecule into a protein-specific environment. On a newly gathered dataset of $46$ $700$ OR-molecule pairs, this model outperforms state-of-the-art models on drug-target interaction prediction as well as standard GNN baselines. Moreover, by incorporating non-bonded interactions the model is able to work with mixtures of compounds. Finally, our predictions reveal a similar activation pattern for molecules within a given odor family, which is in agreement with the theory of combinatorial coding in olfaction.","['Machine Learning for Sciences', 'graph neural networks', 'Olfaction', 'protein-ligand binding', 'protein language modelling', 'olfactory receptors', 'Computational Biology']",[],"['Matej Hladiš', 'Maxence Lalis', 'Sebastien Fiorucci', 'Jérémie Topin']","['Institute of Chemistry in Nice, Université Côte d’Azur, France', ""Université Côte d'Azur"", ""Université Côte d'Azur"", ""Université Côte d'Azur""]",[]
https://iclr.cc/virtual/2023/poster/11687,Fairness & Bias,Feature Reconstruction From Outputs Can Mitigate Simplicity Bias in Neural Networks,"Deep Neural Networks are known to be brittle to even minor distribution shifts compared to the training distribution. While one line of work has demonstrated that \emph{Simplicity Bias} (SB) of DNNs -- bias towards learning only the simplest features -- is a key reason for this brittleness, another recent line of work has surprisingly found that diverse/ complex features are indeed learned by the backbone, and their brittleness is due to the linear classification head relying primarily on the simplest features. To bridge the gap between these two lines of work, we first hypothesize and verify that while SB may not altogether preclude learning complex features, it amplifies simpler features over complex ones. Namely, simple features are replicated several times in the learned representations while complex features might not be replicated. This phenomenon, we term \emph{Feature  Replication  Hypothesis}, coupled with the \emph{Implicit Bias} of SGD to converge to maximum margin solutions in the feature space, leads the models to rely mostly on the simple features for classification. To mitigate this bias, we propose \emph{Feature Reconstruction Regularizer (FRR)} to ensure that the learned features can be reconstructed back from the logits. The use of \emph{FRR} in linear layer training (\emph{FRR-L}) encourages the use of more diverse features for classification. We further propose to finetune the full network by freezing the weights of the linear layer trained using \emph{FRR-L}, to refine the learned features, making them more suitable for classification. Using this simple solution, we demonstrate up to 15\% gains in OOD accuracy on the recently introduced semi-synthetic datasets with extreme distribution shifts. Moreover, we demonstrate noteworthy gains over existing SOTA methods on the standard OOD benchmark DomainBed as well.","['Deep Learning and representational learning', 'OOD generalization', 'deep learning', 'Out-of-distribution robustness', 'simplicity bias']",[],"['Sravanti Addepalli', 'Anshul Nasery', 'Venkatesh Babu Radhakrishnan', 'Praneeth Netrapalli', 'Prateek Jain']","['Google', 'University of Washington', 'Indian Institute of Science', 'Google', 'Google']",[]
https://iclr.cc/virtual/2023/poster/11344,Fairness & Bias,Soft Neighbors are Positive Supporters in Contrastive Visual Representation Learning,"Contrastive learning methods train visual encoders by comparing views (e.g., often created via a group of data augmentations on the same instance) from one instance to others. Typically, the views created from one instance are set as positive, while views from other instances are negative. This binary instance discrimination is studied extensively to improve feature representations in self-supervised learning. In this paper, we rethink the instance discrimination framework and find the binary instance labeling insufficient to measure correlations between different samples. For an intuitive example, given a random image instance, there may exist other images in a mini-batch whose content meanings are the same (i.e., belonging to the same category) or partially related (i.e., belonging to a similar category). How to treat the images that correlate similarly to the current image instance leaves an unexplored problem. We thus propose to support the current image by exploring other correlated instances (i.e., soft neighbors). We first carefully cultivate a candidate neighbor set, which will be further utilized to explore the highly-correlated instances. A cross-attention module is then introduced to predict the correlation score (denoted as positiveness) of other correlated instances with respect to the current one. The positiveness score quantitatively measures the positive support from each correlated instance, and is encoded into the objective for pretext training. To this end, our proposed method benefits in discriminating uncorrelated instances while absorbing correlated instances for SSL. We evaluate our soft neighbor contrastive learning method (SNCLR) on standard visual recognition benchmarks, including image classification, object detection, and instance segmentation. The state-of-the-art recognition performance shows that SNCLR is effective in improving feature representations from both ViT and CNN encoders.","['Deep Learning and representational learning', 'soft neighbors', 'visual correlation', 'contrastive learning']",[],"['Chongjian GE', 'Jiangliu Wang', 'Zhan Tong', 'Shoufa Chen', 'Yibing Song', 'Ping Luo']","['The University of Hong Kong', 'The Chinese University of Hong Kong', 'Ant Research', 'The University of Hong Kong', 'Fudan University', 'The University of Hong Kong']",[]
https://iclr.cc/virtual/2023/poster/11448,Fairness & Bias,FedFA:  Federated Feature Augmentation,"Federated learning is a distributed paradigm that allows multiple parties to collaboratively train deep models without exchanging the raw data. However, the data distribution among clients is naturally non-i.i.d., which leads to severe degradation of the learnt model. The primary goal of this paper is to develop a robust federated learning algorithm to address feature shift in clients’ samples, which can be caused by various factors, e.g., acquisition differences in medical imaging. To reach this goal, we propose FedFA to tackle federated learning from a dis- tinct perspective of federated feature augmentation. FedFA is based on a major insight that each client’s data distribution can be characterized by statistics (i.e., mean and standard deviation) of latent features; and it is likely to manipulate these local statistics globally, i.e., based on information in the entire federation, to let clients have a better sense of the underlying distribution and therefore alleviate local data bias. Based on this insight, we propose to augment each local feature statistic probabilistically based on a normal distribution, whose mean is the original statistic and variance quantifies the augmentation scope. Key to our approach is the determination of a meaningful Gaussian variance, which is accomplished by taking into account not only biased data of each individual client, but also underlying feature statistics characterized by all participating clients. We offer both theoretical and empirical justifications to verify the effectiveness of FedFA. Our code is available at https://github.com/tfzhou/FedFA.","['Deep Learning and representational learning', 'feature augmentation', 'federated learning']",[],"['Tianfei Zhou', 'Ender Konukoglu']","['Swiss Federal Institute of Technology', 'ETHZ - ETH Zurich']",[]
https://iclr.cc/virtual/2023/poster/12048,Fairness & Bias,Vision Transformer Adapter for Dense Predictions,"This work investigates a simple yet powerful dense prediction task adapter for Vision Transformer (ViT). Unlike recently advanced variants that incorporate vision-specific inductive biases into their architectures, the plain ViT suffers inferior performance on dense predictions due to weak prior assumptions. To address this issue, we propose the ViT-Adapter, which allows plain ViT to achieve comparable performance to vision-specific transformers. Specifically, the backbone in our framework is a plain ViT that can learn powerful representations from large-scale multi-modal data. When transferring to downstream tasks, a pre-training-free adapter is used to introduce the image-related inductive biases into the model, making it suitable for these tasks. We verify ViT-Adapter on multiple dense prediction tasks, including object detection, instance segmentation, and semantic segmentation. Notably, without using extra detection data, our ViT-Adapter-L yields state-of-the-art 60.9 box AP and 53.0 mask AP on COCO test-dev. We hope that the ViT-Adapter could serve as an alternative for vision-specific transformers and facilitate future research. Code and models will be released at https://github.com/czczup/ViT-Adapter.","['Applications', 'Plain Vision Transformer', 'Dense Prediction', 'Adapter']",[],"['Zhe Chen', 'Yuchen Duan', 'Wenhai Wang', 'Junjun He', 'Tong Lu', 'Jifeng Dai', 'Yu Qiao']","['Nanjing University', 'Shanghai AI Laboratory', 'Shanghai AI Laboratory', 'Shanghai AI Laboratory', 'Nanjing University', 'Tsinghua University, Tsinghua University', 'Shanghai Aritifcal Intelligence Laboratory']",[]
https://iclr.cc/virtual/2023/poster/12111,Fairness & Bias,Disparate Impact in Differential Privacy from Gradient Misalignment,"As machine learning becomes more widespread throughout society, aspects including data privacy and fairness must be carefully considered, and are crucial for deployment in highly regulated industries. Unfortunately, the application of privacy enhancing technologies can worsen unfair tendencies in models. In particular, one of the most widely used techniques for private model training, differentially private stochastic gradient descent (DPSGD), frequently intensifies disparate impact on groups within data. In this work we study the fine-grained causes of unfairness in DPSGD and identify gradient misalignment due to inequitable gradient clipping as the most significant source. This observation leads us to a new method for reducing unfairness by preventing gradient misalignment in DPSGD.","['Social Aspects of Machine Learning', 'differential privacy', 'privacy', 'fairness']",[],"['Maria S. Esipova', 'Atiyeh Ashari Ghomi', 'Yaqiao Luo', 'Jesse C. Cresswell']","['University of Waterloo', 'Department of Computer Science, University of Toronto', 'Department of Computer Science, University of Toronto', 'Layer 6 AI']",[]
https://iclr.cc/virtual/2023/poster/11330,Fairness & Bias,Causal Estimation for Text Data with (Apparent) Overlap Violations,"Consider the problem of estimating the causal effect of some attribute of a text document; for example: what effect does writing a polite vs. rude email have on response time? To estimate a causal effect from observational data, we need to adjust for confounding aspects of the text that affect both the treatment and outcome---e.g., the topic or writing level of the text. These confounding aspects are unknown a priori, so it seems natural to adjust for the entirety of the text (e.g., using a transformer). However, causal identification and estimation procedures rely on the assumption of overlap: for all levels of the adjustment variables, there is randomness leftover so that every unit could have (not) received treatment. Since the treatment here is itself an attribute of the text, it is perfectly determined, and overlap is apparently violated. The purpose of this paper is to show how to handle causal identification and obtain robust causal estimation in the presence of apparent overlap violations. In brief, the idea is to use supervised representation learning to produce a data representation that preserves confounding information while eliminating information that is only predictive of the treatment. This representation then suffices for adjustment and satisfies overlap. Adapting results on non-parametric estimation, we show that this procedure shows robustness with respect to conditional outcome misestimation and yields a low-bias estimator that admits valid uncertainty quantification under weak conditions. Empirical results show reductions in bias and strong improvements in uncertainty quantification relative to the natural (transformer-based) baseline.",['Probabilistic Methods'],[],"['Lin Gui', 'Victor Veitch']","['University of Chicago', 'University of Chicago']",[]
https://iclr.cc/virtual/2023/poster/11499,Fairness & Bias,Static Prediction of Runtime Errors by Learning to Execute Programs with External Resource Descriptions,"The execution behavior of a program often depends on external resources, such as program inputs or file contents, and so the program cannot be run in isolation. Nevertheless, software developers benefit from fast iteration loops where automated tools identify errors as early as possible, even before programs can be compiled and run. This presents an interesting machine learning challenge: can we predict runtime errors in a ""static"" setting, where program execution is not possible? Here, we introduce a competitive programming dataset and task for predicting runtime errors, which we show is difficult for generic models like Transformers. We approach this task by developing an interpreter-inspired architecture with an inductive bias towards mimicking program executions, which models exception handling and ""learns to execute"" descriptions of external resources. Surprisingly, we show that the model can also predict the locations of errors, despite being trained only on labels indicating error presence or absence and kind. In total, we present a practical and difficult-yet-approachable challenge problem related to learning program execution behavior and we demonstrate promising new capabilities of interpreter-inspired machine learning models for code.","['Applications', 'graph neural networks', 'source code', 'recurrent networks', 'program analysis', 'attention mechanisms', 'program execution']",[],"['David Bieber', 'Rishab Goel', 'Dan Zheng', 'Hugo Larochelle', 'Daniel Tarlow']","['Montreal Institute for Learning Algorithms, University of Montreal, University of Montreal', 'Bloomberg LP', 'Google', 'Université de Montréal', '']",[]
https://iclr.cc/virtual/2023/poster/10939,Fairness & Bias,FunkNN: Neural Interpolation for Functional Generation,"Can we build continuous generative models which generalize across scales, can be evaluated at any coordinate, admit calculation of exact derivatives, and are conceptually simple? Existing MLP-based architectures generate worse samples than the grid-based generators with favorable convolutional inductive biases. Models that focus on generating images at different scales do better, but employ complex architectures not designed for continuous evaluation of images and derivatives.We take a signal-processing perspective and treat continuous signal generation as interpolation from samples. Indeed, correctly sampled discrete images contain all information about the low spatial frequencies. The question is then how to extrapolate the spectrum in a data-driven way while meeting the above design criteria. Our answer is FunkNN---a novel convolutional network which learns how to reconstruct continuous images at arbitrary coordinates and can be applied to any image dataset. Combined with a discrete generative model it becomes a functional generator which can act as a prior in continuous ill-posed inverse problems. We show that FunkNN generates high-quality continuous images and exhibits strong out-of-distribution performance thanks to its patch-based design. We further showcase its performance in several stylized inverse problems with exact spatial derivatives.",['Generative models'],[],"['AmirEhsan Khorashadizadeh', 'Anadi Chaman', 'Valentin Debarnot', 'Ivan Dokmanić']","['University of Basel', 'University of Illinois at Urbana Champaign', 'University of Basel', 'University of Basel']",[]
