link,category,title,abstract,keywords,ccs_concepts,author_names,author_affiliations,affiliated_countries
https://nips.cc/virtual/2021/poster/28526,Fairness & Bias,Fair Sparse Regression with Clustering: An Invex Relaxation for a Combinatorial Problem,"In this paper, we study the problem of fair sparse regression on a biased dataset where bias depends upon a hidden binary attribute. The presence of a hidden attribute adds an extra layer of complexity to the problem by combining sparse regression and clustering with unknown binary labels. The corresponding optimization problem is combinatorial, but we propose a novel relaxation of it as an invex optimization problem. To the best of our knowledge, this is the first invex relaxation for a combinatorial problem. We show that the inclusion of the debiasing/fairness constraint in our model has no adverse effect on the performance. Rather, it enables the recovery of the hidden attribute. The support of our recovered regression parameter vector matches exactly with the true parameter vector. Moreover, we simultaneously solve the clustering problem by recovering the exact value of the hidden attribute for each sample. Our method uses carefully constructed primal dual witnesses to provide theoretical guarantees for the combinatorial problem. To that end, we show that the sample complexity of our method is logarithmic in terms of the dimension of the regression parameter vector.","['Theory', 'Fairness', 'Optimization', 'Clustering']",[],['Jean Honorio'],['University of Melbourne'],[None]
https://nips.cc/virtual/2021/poster/28502,Fairness & Bias,Online Multi-Armed Bandits with Adaptive Inference,"During online decision making in Multi-Armed Bandits (MAB), one needs to conduct inference on the true mean reward of each arm based on data collected so far at each step. However, since the arms are adaptively selected--thereby yielding non-iid data--conducting inference accurately is not straightforward. In particular, sample averaging, which is used in the family of UCB and Thompson sampling (TS) algorithms, does not provide a good choice as it suffers from bias and a lack of good statistical properties (e.g.  asymptotic normality). Our thesis in this paper is that more sophisticated inference schemes that take into account the adaptive nature of the sequentially collected data can unlock further performance gains, even though both UCB and TS type algorithms are optimal in the worst case. In particular, we propose a variant of TS-style algorithms--which we call doubly adaptive TS--that leverages recent advances in causal inference and adaptively reweights the terms of a doubly robust estimator on the true mean reward of each arm. Through 20 synthetic domain experiments and a semi-synthetic experiment based on data from an A/B test of a web service, we demonstrate that using an adaptive inferential scheme (while still retaining the exploration efficacy of TS) provides clear benefits in online decision making: the proposed DATS algorithm has superior empirical performance to existing baselines (UCB and TS) in terms of regret and sample complexity in identifying the best arm. In addition, we also provide a finite-time regret bound of doubly adaptive TS that matches (up to log factors) those of UCB and TS algorithms, thereby establishing that its improved practical benefits do not come at the expense of worst-case suboptimality.","['Reinforcement Learning and Planning', 'Theory', 'Online Learning', 'Causality', 'Bandits']",[],"['Maria Dimakopoulou', 'Zhimei Ren', 'Zhengyuan Zhou']","['Netflix', 'The Wharton School, University of Pennsylvania', 'New York University']","[None, None, None]"
https://nips.cc/virtual/2021/poster/28468,Fairness & Bias,Test-time Collective Prediction,"An increasingly common setting in machine learning involves multiple parties, each with their own data, who want to jointly make predictions on future test points. Agents wish to benefit from the collective expertise of the full set of agents to make better predictions than they would individually, but may not be willing to release labeled data or model parameters. In this work, we explore a decentralized mechanism to make collective predictions at test time, that is inspired by the literature in social science on human consensus-making. Building on a query model to facilitate information exchange among agents, our approach leverages each agent’s pre-trained model without relying on external validation, model retraining, or data pooling. A theoretical analysis shows that our approach recovers inverse mean-squared-error (MSE) weighting in the large-sample limit which is known to be the optimal way to combine independent, unbiased estimators. Empirically, we demonstrate that our scheme effectively combines models with differing quality across the input space: the proposed consensus prediction achieves significant gains over classical model averaging, and even outperforms weighted averaging schemes that have access to additional validation data. Finally, we propose a decentralized Jackknife procedure as a tool to evaluate the sensitivity of the collective predictions with respect to a single agent's opinion.","['Federated Learning', 'Machine Learning']",[],"['Celestine Mendler-Dünner', 'Wenshuo Guo', 'Stephen Bates', 'Michael Jordan']","['Max Planck Institute for Intelligent Systems', 'University of California Berkeley', 'University of California Berkeley', 'University of California, Berkeley']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28481,Fairness & Bias,Are Transformers more robust than CNNs?,"Transformer emerges as a powerful tool for visual recognition. In addition to demonstrating competitive performance on a broad range of visual benchmarks,  recent works also argue that Transformers are much more robust than Convolutions Neural Networks (CNNs). Nonetheless, surprisingly, we find these conclusions are drawn from unfair experimental settings, where Transformers and CNNs are compared at different scales and are applied with distinct training frameworks. In this paper, we aim to provide the first fair & in-depth comparisons between Transformers and CNNs, focusing on robustness evaluations. With our unified training setup, we first challenge the previous belief that Transformers outshine CNNs when measuring adversarial robustness. More surprisingly, we find CNNs can easily be as robust as Transformers on defending against adversarial attacks, if they properly adopt Transformers' training recipes. While regarding generalization on out-of-distribution samples, we show pre-training on (external) large-scale datasets is not a fundamental request for enabling Transformers to achieve better performance than CNNs. Moreover, our ablations suggest such stronger generalization is largely benefited by the Transformer's self-attention-like architectures per se, rather than by other training setups. We hope this work can help the community better understand and benchmark the robustness of Transformers and CNNs. The code and models are publicly available at: https://github.com/ytongbai/ViTs-vs-CNNs.","['Transformers', 'Deep Learning', 'Adversarial Robustness and Security', 'Robustness']",[],"['Yutong Bai', 'Jieru Mei', 'Alan Yuille', 'Cihang Xie']","['Facebook', 'Johns Hopkins University', 'Johns Hopkins University', 'University of California, Santa Cruz']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28431,Fairness & Bias,Implicit Regularization in Matrix Sensing via Mirror Descent,"We study discrete-time mirror descent applied to the unregularized empirical risk in matrix sensing. In both the general case of rectangular matrices and the particular case of positive semidefinite matrices, a simple potential-based analysis in terms of the Bregman divergence allows us to establish convergence of mirror descent---with different choices of the mirror maps---to a matrix that, among all global minimizers of the empirical risk, minimizes a quantity explicitly related to the nuclear norm, the Frobenius norm, and the von Neumann entropy. In both cases, this characterization implies that mirror descent, a first-order algorithm minimizing the unregularized empirical risk, recovers low-rank matrices under the same set of assumptions that are sufficient to guarantee recovery for nuclear-norm minimization. When the sensing matrices are symmetric and commute, we show that gradient descent with full-rank factorized parametrization is a first-order approximation to mirror descent, in which case we obtain an explicit characterization of the implicit bias of gradient flow as a by-product.",['Optimization'],[],"['Fan Wu', 'Patrick Rebeschini']","['University of Oxford', 'University of Oxford']","[None, None]"
https://nips.cc/virtual/2021/poster/28432,Fairness & Bias,Generalized DataWeighting via Class-Level Gradient Manipulation,"Label noise and class imbalance are two major issues coexisting in real-world datasets. To alleviate the two issues, state-of-the-art methods reweight each instance by leveraging a small amount of clean and unbiased data. Yet, these methods overlook class-level information within each instance, which can be further utilized to improve performance. To this end, in this paper, we propose Generalized Data Weighting (GDW) to simultaneously mitigate label noise and class imbalance by manipulating gradients at the class level. To be specific, GDW unrolls the loss gradient to class-level gradients by the chain rule and reweights the flow of each gradient separately. In this way, GDW achieves remarkable performance improvement on both issues. Aside from the performance gain, GDW efficiently obtains class-level weights without introducing any extra computational cost compared with instance weighting methods. Specifically, GDW performs a gradient descent step on class-level weights, which only relies on intermediate gradients. Extensive experiments in various settings verify the effectiveness of GDW. For example, GDW outperforms state-of-the-art methods by $2.56\%$ under the $60\%$ uniform noise setting in CIFAR10. Our code is available at https://github.com/GGchen1997/GDW-NIPS2021.","['Meta Learning', 'Optimization', 'Machine Learning']",[],"['Can Chen', 'Shuhao Zheng', 'Xi Chen', 'Erqun Dong', 'Xue Liu', 'Hao Liu', 'Dejing Dou']","['Mila - Quebec AI Institute', 'McGill University', 'Huawei Technologies Ltd.', 'University of British Columbia', 'McGill University', 'The  University of Science and Technology (Guangzhou)', 'University of Oregon Eugene']","[None, None, None, None, None, 'Hong Kong', None]"
https://nips.cc/virtual/2021/poster/25965,Fairness & Bias,Residual2Vec: Debiasing graph embedding with random graphs,"Graph embedding maps a graph into a convenient vector-space representation for graph analysis and machine learning applications. Many graph embedding methods hinge on a sampling of context nodes based on random walks. However, random walks can be a biased sampler due to the structural properties of graphs. Most notably, random walks are biased by the degree of each node, where a node is sampled proportionally to its degree. The implication of such biases has not been clear, particularly in the context of graph representation learning. Here, we investigate the impact of the random walks' bias on graph embedding and propose residual2vec, a general graph embedding method that can debias various structural biases in graphs by using random graphs. We demonstrate that this debiasing not only improves link prediction and clustering performance but also allows us to explicitly model salient structural properties in graph embedding.","['Clustering', 'Graph Learning', 'Machine Learning', 'Representation Learning']",[],"['Sadamori Kojaku', 'Jisung Yoon', 'Isabel Constantino', 'Yong-Yeol Ahn']","['na University, Bloomington', 'Northwestern University', 'na University, Bloomington', 'na University']","['India', None, 'India', 'India']"
https://nips.cc/virtual/2021/poster/28408,Fairness & Bias,Towards Context-Agnostic Learning Using Synthetic Data,"We propose a novel setting for learning, where the input domain is the image of a map defined on the product of two sets, one of which completely determines the labels. We derive a new risk bound for this setting that decomposes into a bias and an error term, and exhibits a surprisingly weak dependence on the true labels. Inspired by these results, we present an algorithm aimed at minimizing the bias term by exploiting the ability to sample from each set independently. We apply our setting to visual classification tasks, where our approach enables us to train classifiers on datasets that consist entirely of a single synthetic example of each class. On several standard benchmarks for real-world image classification, we achieve robust performance in the context-agnostic setting, with good generalization to real world domains, whereas training directly on real world data without our techniques yields classifiers that are brittle to perturbations of the background.","['Vision', 'Machine Learning']",[],"['Charles Jin', 'Martin Rinard']","['Massachusetts Institute of Technology', 'Massachusetts Institute of Technology']","[None, None]"
https://nips.cc/virtual/2021/poster/28395,Fairness & Bias,Implicit Sparse Regularization: The Impact of Depth and Early Stopping,"In this paper, we study the implicit bias of gradient descent for sparse regression. We extend results on regression with quadratic parametrization, which amounts to depth-2 diagonal linear networks, to more general depth-$N$ networks, under more realistic settings of noise and correlated designs. We show that early stopping is crucial for gradient descent to converge to a sparse model, a phenomenon that we call \emph{implicit sparse regularization}. This result is in sharp contrast to known results for noiseless and uncorrelated-design cases. We characterize the impact of depth and early stopping and show that for a general depth parameter $N$, gradient descent with early stopping achieves minimax optimal sparse recovery with sufficiently small initialization $w_0$ and step size $\eta$. In particular, we show that increasing depth enlarges the scale of working initialization and the early-stopping window so that this implicit sparse regularization effect is more likely to take place.",['Optimization'],[],"['Jiangyuan Li', 'Thanh V Nguyen', 'Chinmay Hegde', 'Raymond K. W. Wong']","['Texas A&M University', 'Amazon', 'New York University', 'Texas A&M University']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28383,Fairness & Bias,A Biased Graph Neural Network Sampler with Near-Optimal Regret,"Graph neural networks (GNN) have recently emerged as a vehicle for applying deep network architectures to graph and relational data.  However, given the increasing size of industrial datasets, in many practical situations, the message passing computations required for sharing information across GNN layers are no longer scalable. Although various sampling methods have been introduced to approximate full-graph training within a tractable budget, there remain unresolved complications such as high variances and limited theoretical guarantees.  To address these issues, we build upon existing work and treat GNN neighbor sampling as a multi-armed bandit problem but with a newly-designed reward function that introduces some degree of bias designed to reduce variance and avoid unstable, possibly-unbounded pay outs.  And unlike prior bandit-GNN use cases, the resulting policy leads to near-optimal regret while accounting for the GNN training dynamics introduced by SGD. From a practical standpoint, this translates into lower variance estimates and competitive or superior test accuracy across several benchmarks.","['Deep Learning', 'Graph Learning', 'Bandits']",[],"['Qingru Zhang', 'David Wipf', 'Quan Gan', 'Le Song']","['Institute of Technology', 'Amazon AI Research Lab', 'Amazon', 'College of Computing,  Institute of Technology']","['Georgia', None, None, 'Georgia']"
https://nips.cc/virtual/2021/poster/28389,Fairness & Bias,Combining Latent Space and Structured Kernels for Bayesian Optimization over Combinatorial Spaces,"We consider the problem of optimizing combinatorial spaces (e.g., sequences, trees, and graphs) using expensive black-box function evaluations. For example, optimizing molecules for drug design using physical lab experiments. Bayesian optimization (BO) is an efficient framework for solving such problems by intelligently selecting the inputs with high utility guided by a learned surrogate model. A recent BO approach for combinatorial spaces is through a reduction to BO over continuous spaces by learning a latent representation of structures using deep generative models (DGMs). The selected input from the continuous space is decoded into a discrete structure for performing function evaluation. However, the surrogate model over the latent space only uses the information learned by the DGM, which may not have the desired inductive bias to approximate the target black-box function. To overcome this drawback, this paper proposes a principled approach referred as LADDER. The key idea is to define a novel structure-coupled kernel that explicitly integrates the structural information from decoded structures with the learned latent space representation for better surrogate modeling. Our experiments on real-world benchmarks show that LADDER significantly improves over the BO over latent space method, and performs better or similar to state-of-the-art methods.","['Graph Learning', 'Optimization', 'Generative Model', 'Kernel Methods']",[],"['Aryan Deshwal', 'Jana Doppa']","['Washington State University, Pullman', 'Washington State University, Pullman']","[None, None]"
https://nips.cc/virtual/2021/poster/28373,Fairness & Bias,ROI Maximization in Stochastic Online Decision-Making,"We introduce a novel theoretical framework for Return On Investment (ROI) maximization in repeated decision-making. Our setting is motivated by the use case of companies that regularly receive proposals for technological innovations and want to quickly decide whether they are worth implementing. We design an algorithm for learning ROI-maximizing decision-making policies over a sequence of innovation proposals. Our algorithm provably converges to an optimal policy in class $\Pi$ at a rate of order $\min\big\{1/(N\Delta^2),N^{-1/3}\}$, where $N$ is the number of innovations and $\Delta$ is the suboptimality gap in $\Pi$. A significant hurdle of our formulation, which sets it aside from other online learning problems such as bandits, is that running a policy does not provide an unbiased estimate of its performance.","['Online Learning', 'Bandits']",[],"['Nicolò Cesa-Bianchi', 'Tommaso Cesari', 'Yishay Mansour', 'Vianney Perchet']","['University of Milan', 'University of Ottawa', 'School of Computer Science, Tel Aviv University', 'Ensae ParisTech']","[None, None, None, None]"
https://nips.cc/virtual/2021/poster/28357,Fairness & Bias,Are My Deep Learning Systems Fair? An Empirical Study of Fixed-Seed Training,"Deep learning (DL) systems have been gaining popularity in critical tasks such as credit evaluation and crime prediction. Such systems demand fairness. Recent work shows that DL software implementations introduce variance: identical DL training runs (i.e., identical network, data, configuration, software, and hardware) with a fixed seed produce different models. Such variance could make DL models and networks violate fairness compliance laws, resulting in negative social impact. In this paper, we conduct the first empirical study to quantify the impact of software implementation on the fairness and its variance of DL systems. Our study of 22 mitigation techniques and five baselines reveals up to 12.6% fairness variance across identical training runs with identical seeds. In addition, most debiasing algorithms have a negative impact on the model such as reducing model accuracy, increasing fairness variance, or increasing accuracy variance. Our literature survey shows that while fairness is gaining popularity in artificial intelligence (AI) related conferences, only 34.4% of the papers use multiple identical training runs to evaluate their approach, raising concerns about their results’ validity. We call for better fairness evaluation and testing protocols to improve fairness and fairness variance of DL systems as well as DL research validity and reproducibility at large.","['Deep Learning', 'Fairness']",[],"['Shangshu Qian', 'Hung Viet Pham', 'Thibaud Lutellier', 'Zeou Hu', 'Jungwon Kim', 'Yaoliang Yu', 'Jiahao Chen', 'Sameena Shah']","['Purdue University', 'University of Waterloo', 'University of Waterloo', 'University of Waterloo', 'Purdue University', 'University of Waterloo', 'Responsible AI LLC', 'J.P. Morgan Chase']","[None, None, None, None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/28331,Fairness & Bias,Disentangled Contrastive Learning on Graphs,"Recently, self-supervised learning for graph neural networks (GNNs) has attracted considerable attention because of their notable successes in learning the representation of graph-structure data. However, the formation of a real-world graph typically arises from the highly complex interaction of many latent factors. The existing self-supervised learning methods for GNNs are inherently holistic and neglect the entanglement of the latent factors, resulting in the learned representations suboptimal for downstream tasks and difficult to be interpreted. Learning disentangled graph representations with self-supervised learning poses great challenges and remains largely ignored by the existing literature. In this paper, we introduce the Disentangled Graph Contrastive Learning (DGCL) method, which is able to learn disentangled graph-level representations with self-supervision. In particular, we first identify the latent factors of the input graph and derive its factorized representations. Each of the factorized representations describes a latent and disentangled aspect pertinent to a specific latent factor of the graph. Then we propose a novel factor-wise discrimination objective in a contrastive learning manner, which can force the factorized representations to independently reflect the expressive information from different latent factors. Extensive experiments on both synthetic and real-world datasets demonstrate the superiority of our method against several state-of-the-art baselines.","['Graph Learning', 'Self-Supervised Learning', 'Contrastive Learning', 'Deep Learning', 'Representation Learning']",[],"['Haoyang Li', 'Xin Wang', 'Ziwei Zhang', 'Zehuan Yuan', 'Hang Li', 'Wenwu Zhu']","['Tsinghua University, Tsinghua University', 'Tsinghua University', 'Tsinghua University, Tsinghua University', 'Nanjing University', 'ByteDance Technology', 'Tsinghua University, Tsinghua University']","[None, None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/28320,Fairness & Bias,Few-Shot Object Detection via Association and DIscrimination,"Object detection has achieved substantial progress in the last decade. However, detecting novel classes with only few samples remains challenging, since deep learning under low data regime usually leads to a degraded feature space. Existing works employ a holistic fine-tuning paradigm to tackle this problem, where the model is first pre-trained on all base classes with abundant samples, and then it is used to carve the novel class feature space. Nonetheless, this paradigm is still imperfect. Durning fine-tuning, a novel class may implicitly leverage the knowledge of multiple base classes to construct its feature space, which induces a scattered feature space, hence violating the inter-class separability. To overcome these obstacles, we propose a two-step fine-tuning framework, Few-shot object detection via Association and DIscrimination (FADI), which builds up a discriminative feature space for each novel class with two integral steps. 1) In the association step, in contrast to implicitly leveraging multiple base classes, we construct a compact novel class feature space via explicitly imitating a specific base class feature space. Specifically, we associate each novel class with a base class according to their semantic similarity. After that, the feature space of a novel class can readily imitate the well-trained feature space of the associated base class. 2) In the discrimination step, to ensure the separability between the novel classes and associated base classes, we disentangle the classification branches for base and novel classes. To further enlarge the inter-class separability between all classes, a set-specialized margin loss is imposed. Extensive experiments on standard Pascal VOC and MS-COCO datasets demonstrate that FADI achieves new state-of-the-art performance, significantly improving the baseline in any shot/split by +18.7. Notably, the advantage of FADI is most announced on extremely few-shot scenarios (e.g. 1- and 3- shot).","['Deep Learning', 'Vision', 'Machine Learning']",[],"['Yuhang Cao', 'Jiaqi Wang', 'Ying Jin', 'Tong Wu', 'Kai Chen', 'Ziwei Liu', 'Dahua Lin']","['The Chinese University of', 'Shanghai AI Laboratory', 'The Chinese University of', 'The Chinese University of', 'Shanghai AI Laboratory', 'Nanyang Technological University', 'The Chinese University of']","['Hong Kong', None, 'Hong Kong', 'Hong Kong', None, None, 'Hong Kong']"
https://nips.cc/virtual/2021/poster/28287,Fairness & Bias,IRM—when it works and when it doesn't: A test case of natural language inference,"Invariant Risk Minimization (IRM) is a recently proposed framework for out-of-distribution (o.o.d) generalization.  Most of the studies on IRM so far have focused on theoretical results, toy problems, and simple models. In this work, we investigate the applicability of IRM to bias mitigation-a special case of o.o.d generalization-in increasingly naturalistic settings and deep models. Using natural language inference (NLI) as a test case, we start with a setting where both the dataset and the bias are synthetic, continue with a natural dataset and synthetic bias, and end with a fully realistic setting with natural datasets and bias. Our results show that in naturalistic settings, learning complex features in place of the bias proves to be difficult, leading to a rather small improvement over empirical risk minimization. Moreover, we find that in addition to being sensitive to random seeds, the performance of IRM also depends on several critical factors, notably dataset size, bias prevalence, and bias strength, thus limiting IRM's advantage in practical scenarios. Our results  highlight key challenges in applying IRM to real-world scenarios, calling for a more naturalistic characterization of  the problem setup for o.o.d generalization.","['Robustness', 'Causality', 'Language']",[],"['Yana Dranker', 'He He', 'Yonatan Belinkov']","['Technion, Technion', 'New York University', 'Technion, Technion']","[None, None, None]"
https://nips.cc/virtual/2021/poster/28268,Fairness & Bias,Robust Generalization despite Distribution Shift via Minimum Discriminating Information,"Training models that perform well under distribution shifts is a central challenge in machine learning. In this paper, we introduce a modeling framework where, in addition to training data, we have partial structural knowledge of the shifted test distribution. We employ the principle of minimum discriminating information to embed the available prior knowledge, and use distributionally robust optimization to account for uncertainty due to the limited samples. By leveraging large deviation results, we obtain explicit generalization bounds with respect to the unknown shifted distribution. Lastly, we demonstrate the versatility of our framework by demonstrating it on two rather distinct applications: (1) training classifiers on systematically biased data and (2) off-policy evaluation in Markov Decision Processes.","['Optimization', 'Machine Learning']",[],"['Tobias Sutter', 'Andreas Krause', 'Daniel Kuhn']","['Universität Konstanz', 'Swiss Federal Institute of Technology', 'Swiss Federal Institute of Technology Lausanne']","[None, None, None]"
https://nips.cc/virtual/2021/poster/26507,Fairness & Bias,Heuristic-Guided Reinforcement Learning,"We provide a framework to accelerate reinforcement learning (RL) algorithms by heuristics that are constructed by domain knowledge or offline data.  Tabula rasa RL algorithms require environment interactions or computation that scales with the horizon of the sequential decision-making task.  Using our framework, we show how heuristic-guided RL induces a much shorter horizon sub-problem that provably solves the original task. Our framework can be viewed as a horizon-based regularization for controlling bias and variance in RL under a finite interaction budget.  In theory, we characterize the properties of a good heuristic and the resulting impact on RL acceleration. In particular, we introduce the novel concept of an improvable heuristic that can allow any RL agent to conservatively extrapolate beyond its prior knowledge.  In practice, we instantiate our framework to accelerate several state-of-the-art algorithms in simulated robotic control tasks and procedurally generated games. Our framework complements the rich literature on warm-starting RL using expert demonstrations or exploratory data-sets, and creates a unified channel to inject prior knowledge into RL.","['Reinforcement Learning and Planning', 'Theory']",[],"['Ching-An Cheng', 'Adith Swaminathan']","['Microsoft Research', 'Microsoft']","[None, None]"
https://nips.cc/virtual/2021/poster/28232,Fairness & Bias,Mirror Langevin Monte Carlo: the Case Under Isoperimetry,"Motivated by the connection between sampling and optimization, we study a mirror descent analogue of Langevin dynamics and analyze three different discretization schemes, giving nonasymptotic convergence rate under functional inequalities such as Log-Sobolev in the corresponding metric. Compared to the Euclidean setting, the result reveals intricate relationship between the underlying geometry and the target distribution and suggests that care might need to be taken in order for the discretized algorithm to achieve vanishing bias with diminishing stepsize for sampling from potentials under weaker smoothness/convexity regularity conditions.",['Optimization'],[],[],[],[]
https://nips.cc/virtual/2021/poster/28197,Fairness & Bias,Noise2Score: Tweedie’s Approach to Self-Supervised Image Denoising without Clean Images,"Recently, there has  been extensive research interest in training  deep networks to denoise images without clean reference. However, the representative approaches such as Noise2Noise, Noise2Void, Stein's unbiased risk estimator (SURE), etc.  seem to differ from one another and it is difficult to find the coherent mathematical structure. To address this, here we present a novel approach, called Noise2Score, which reveals a missing link in order to unite these seemingly different approaches. Specifically, we  show that   image denoising  problems  without clean images can be addressed by finding the mode of the posterior distribution and that the Tweedie's formula offers an explicit solution through the score function (i.e. the gradient of loglikelihood). Our method then uses the  recent finding that  the score function  can be stably estimated from the noisy images using the amortized residual denoising autoencoder, the method of which is closely related to Noise2Noise or Nose2Void. Our Noise2Score approach is so universal  that the same network training can be used to remove noises from images that are corrupted by any exponential family distributions and noise parameters. Using extensive  experiments with Gaussian, Poisson, and Gamma noises, we show  that  Noise2Score significantly outperforms the state-of-the-art self-supervised denoising methods in the benchmark data set such as (C)BSD68, Set12, and Kodak, etc.",[],[],"['Kwanyoung Kim', 'Jong Chul Ye']","['Korea Advanced Institute of Science and Technology', 'Korea Advanced Institute of Science and Technology']","[None, None]"
https://nips.cc/virtual/2021/poster/28173,Fairness & Bias,Mixture weights optimisation for Alpha-Divergence Variational Inference,"This paper focuses on $\alpha$-divergence minimisation methods for Variational Inference. More precisely, we are interested in algorithms optimising the mixture weights of any given mixture model, without any information on the underlying distribution of its mixture components parameters. The Power Descent, defined for all $\alpha \neq 1$, is one such algorithm and we establish in our work the full proof of its convergence towards the optimal mixture weights when $\alpha <1$. Since the $\alpha$-divergence recovers the widely-used forward Kullback-Leibler when $\alpha \to 1$, we then extend the Power Descent to the case $\alpha = 1$ and show that we obtain an Entropic Mirror Descent. This leads us to investigate the link between Power Descent and Entropic Mirror Descent: first-order approximations allow us to introduce the R\'{e}nyi Descent, a novel algorithm for which we prove an $O(1/N)$ convergence rate. Lastly, we compare numerically the behavior of the unbiased Power Descent and of the biased R\'{e}nyi Descent and we discuss the potential advantages of one algorithm over the other.",['Generative Model'],[],"['Kamelia Daudel', 'randal douc']","['Oxford, University of Oxford', 'Telecom Sudparis']","[None, None]"
https://nips.cc/virtual/2021/poster/28153,Fairness & Bias,Addressing Algorithmic Disparity and Performance Inconsistency in Federated Learning,"Federated learning (FL) has gain growing interests for its capability of learning from distributed data sources collectively without the need of accessing the raw data samples across different sources. So far FL research has mostly focused on improving the performance, how the algorithmic disparity will be impacted for the model learned from FL and the impact of algorithmic disparity on the utility inconsistency are largely unexplored. In this paper, we propose an FL framework to jointly consider performance consistency and algorithmic fairness across different local clients (data sources). We derive our framework from a constrained multi-objective optimization perspective, in which we learn a model satisfying fairness constraints on all clients with consistent performance. Specifically, we treat the algorithm prediction loss at each local client as an objective and maximize the worst-performing client with fairness constraints through optimizing a surrogate maximum function with all objectives involved. A gradient-based procedure is employed to achieve the Pareto optimality of this optimization problem. Theoretical analysis is provided to prove that our method can converge to a Pareto solution that achieves the min-max performance with fairness constraints on all clients. Comprehensive experiments on synthetic and real-world datasets demonstrate the superiority that our approach over baselines and its effectiveness in achieving both fairness and consistency across all local clients.","['Federated Learning', 'Fairness', 'Optimization']",[],"['Sen Cui', 'Weishen Pan', 'Jian Liang', 'Changshui Zhang', 'Fei Wang']","['Tsinghua University, Tsinghua University', 'Weill Cornell Medicine, Cornell University', 'Alibaba Group', 'Tsinghua University', 'Cornell University']","[None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/28140,Fairness & Bias,ABC: Auxiliary Balanced Classifier for Class-imbalanced Semi-supervised Learning,"Existing semi-supervised learning (SSL) algorithms typically assume class-balanced datasets, although the class distributions of many real world datasets are imbalanced. In general, classifiers trained on a class-imbalanced dataset are biased toward the majority classes. This issue becomes more problematic for SSL algorithms because they utilize the biased prediction of unlabeled data for training. However, traditional class-imbalanced learning techniques, which are designed for labeled data, cannot be readily combined with SSL algorithms. We propose a scalable class-imbalanced SSL algorithm that can effectively use unlabeled data, while mitigating class imbalance by introducing an auxiliary balanced classifier (ABC) of a single layer, which is attached to a representation layer of an existing SSL algorithm. The ABC is trained with a class-balanced loss of a minibatch, while using high-quality representations learned from all data points in the minibatch using the backbone SSL algorithm to avoid overfitting and information loss. Moreover, we use consistency regularization, a recent SSL technique for utilizing unlabeled data in a modified way, to train the ABC to be balanced among the classes by selecting unlabeled data with the same probability for each class. The proposed algorithm achieves state-of-the-art performance in various class-imbalanced SSL experiments using four benchmark datasets.",['Semi-Supervised Learning'],[],"['Hyuck Lee', 'Seungjae Shin']","['Korea Advanced Institute of Science and Technology', 'Korea Advanced Institute of Science and Technology']","[None, None]"
https://nips.cc/virtual/2021/poster/28139,Fairness & Bias,Boosted CVaR Classification,"Many modern machine learning tasks require models with high tail performance, i.e. high performance over the worst-off samples in the dataset. This problem has been widely studied in fields such as algorithmic fairness, class imbalance, and risk-sensitive decision making. A popular approach to maximize the model's tail performance is to minimize the CVaR (Conditional Value at Risk) loss, which computes the average risk over the tails of the loss. However, for classification tasks where models are evaluated by the zero-one loss, we show that if the classifiers are deterministic, then the minimizer of the average zero-one loss also minimizes the CVaR zero-one loss, suggesting that CVaR loss minimization is not helpful without additional assumptions. We circumvent this negative result by minimizing the CVaR loss over randomized classifiers, for which the minimizers of the average zero-one loss and the CVaR zero-one loss are no longer the same, so minimizing the latter can lead to better tail performance. To learn such randomized classifiers, we propose the Boosted CVaR Classification framework which is motivated by a direct relationship between CVaR and a classical boosting algorithm called LPBoost. Based on this framework, we design an algorithm called $\alpha$-AdaLPBoost. We empirically evaluate our proposed algorithm on four benchmark datasets and show that it achieves higher tail performance than deterministic model training methods.","['Fairness', 'Machine Learning']",[],"['Runtian Zhai', 'Chen Dan', 'Arun Suggala', 'J Zico Kolter', 'Pradeep Kumar Ravikumar']","['Carnegie Mellon University', 'Toyota Technological Institute at Chicago', 'Google', 'Carnegie Mellon University', 'Carnegie Mellon University']","[None, None, None, None, None]"
https://nips.cc/virtual/2021/poster/28125,Fairness & Bias,Assessing Fairness in the Presence of Missing Data,"Missing data are prevalent and present daunting challenges in real data analysis. While there is a growing body of literature on fairness in analysis of fully observed data, there has been little theoretical work on investigating fairness in analysis of incomplete data. In practice, a popular analytical approach for dealing with missing data is to use only the set of complete cases, i.e., observations with all features fully observed to train a prediction algorithm. However, depending on the missing data mechanism, the distribution of complete cases and the distribution of the complete data may be substantially different. When the goal is to develop a fair algorithm in the complete data domain where there are no missing values, an algorithm that is fair in the complete case domain may show disproportionate bias towards some marginalized groups in the complete data domain. To fill this significant gap, we study the problem of estimating fairness in the complete data domain for an arbitrary model evaluated merely using complete cases. We provide upper and lower bounds on the fairness estimation error and conduct numerical experiments to assess our theoretical results. Our work provides the first known theoretical results on fairness guarantee in analysis of incomplete data.","['Fairness', 'Domain Adaptation']",[],"['Yiliang Zhang', 'Qi Long']","['University of Pennsylvania', 'University of Pennsylvania']","[None, None]"
